# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6458845725480499,2.3180011695965295,4.633607444206943,-144.3995983078148,1.236272012859673,-3.0,0.28324049908106946,0.0,20.02000025016816,0.0
 0.6495792399475763,2.3143073270513144,4.63095565392192,-144.325631065552,1.2251880106610937,-3.0,0.2876546234136403,0.0,20.150073312293472,0.0
 0.6532894711726018,2.3106348480339705,4.628311931964336,-144.25086963436218,1.2140573169860172,-2.9999999999999702,0.2923120689761753,0.0,20.290664320349848,0.0
 0.6570151970985655,2.306984232430003,4.625676629131036,-144.1752721802488,1.2028801392081263,-2.9999999999999702,0.29722419174144454,0.0,20.442056694975676,0.0
 0.6607563479512377,2.3033559801249157,4.623050096218866,-144.09879536241402,1.1916566866501095,-3.0000000000000298,0.3024031613873281,0.0,20.60455647781227,0.0
 0.6645128532566751,2.2997505910042135,4.620432684024671,-144.02139423668896,1.1803871707337974,-3.0,0.30786202065416,0.0,20.778493561421595,0.0
 0.6682846417884106,2.2961685649534003,4.617824743345295,-143.94302215296725,1.1690718051385907,-3.0000000000000293,0.31361475419872115,0.0,20.96422315458484,0.0
 0.6720716415116798,2.2926104018579805,4.615226624977585,-143.8636306456823,1.1577108059687833,-3.0,0.31967636170304725,0.0,21.1621272913186,0.0
 0.675873779524474,2.289076601603459,4.612638679718385,-143.78316931707636,1.1463043919304006,-2.9999999999999707,0.3260629392951461,0.0,21.37261649474571,0.0
 0.6796909819951907,2.28556766407534,4.61006125836454,-143.70158571258693,1.1348527845182503,-3.000000000000029,0.3327917689773224,0.0,21.596131620209448,0.0
 0.6835231740966282,2.2820840891591274,4.607494711712897,-143.61882518757037,1.123356208213938,-3.0,0.33988141350686907,0.0,21.833145840297064,0.0
 0.6873702799360633,2.2786263767403265,4.604939390560299,-143.53483076471494,1.1118148906956327,-3.000000000000029,0.34735182568924683,0.0,22.084166802771538,0.0
 0.6912322224811177,2.2751950267044405,4.602395645703592,-143.44954298136722,1.1002290630604692,-3.000000000000029,0.3552244639654193,0.0,22.349739042400127,0.0
 0.6951089234810969,2.271790538936975,4.599863827939622,-143.3628997256723,1.088598960060532,-2.9999999999999427,0.3635224230532174,0.0,22.630446515834265,0.0
 0.6990003033834624,2.2684134133234335,4.597344288065233,-143.274836060919,1.0769248203534352,-3.0000000000000284,0.3722705744449828,0.0,22.92691549604443,0.0
 0.7029062812450676,2.2650641497493207,4.59483737687727,-143.18528403655657,1.0652068867686197,-2.9999999999999716,0.3814957258144179,0.0,23.239817631174418,0.0
 0.7068267746377496,2.261743248100141,4.592343445172579,-143.0941724850864,1.0534454065905738,-3.0,0.3912267919986706,0.0,23.569873363269647,0.0
 0.7107616995478474,2.258451208261399,4.589862843748005,-143.00142680326144,1.0416406318602804,-2.9999999999999716,0.4014949869704297,0.0,23.91785561584194,0.0
 0.714710970269162,2.2551885301185983,4.587395923400393,-142.90696871636115,1.0297928196963368,-2.999999999999972,0.41233403690817283,0.0,24.284593918849293,0.0
 0.7186744992888484,2.251955713557244,4.58494303492659,-142.8107160236325,1.0179022326372777,-2.999999999999944,0.4237804136123837,0.0,24.670978837822243,0.0
 0.7226521971656709,2.2487532584628407,4.582504529123438,-142.71258232349015,1.0059691390068102,-3.000000000000056,0.43587359561146666,0.0,25.07796690233641,0.0
 0.7266439724000059,2.245581664720892,4.580080756787783,-142.61247671628192,0.993993813303805,-3.000000000000028,0.4486563578928369,0.0,25.50658603301147,0.0
 0.7306497312949258,2.242441432216903,4.577672068716472,-142.51030348240116,0.9819765366190452,-3.0,0.46217509261553347,0.0,25.95794147255783,0.0
 0.7346693778076293,2.239333060836378,4.5752788157063495,-142.40596173348405,0.9699175970809345,-3.000000000000055,0.4764801703245608,0.0,26.43322234785935,0.0
 0.7387028133904189,2.2362570504648205,4.572901348554259,-142.2993450338984,0.9578172903325657,-3.0000000000000275,0.4916263369612494,0.0,26.933708910463878,0.0
 0.7427499368203448,2.233213900987736,4.570540018057048,-142.19034098951204,0.9456759200427878,-3.0,0.5076731635664613,0.0,27.460780546601296,0.0
 0.746810644016575,2.2302041122906284,4.56819517501156,-142.07883080033236,0.9334937984540972,-3.0,0.5246855457803861,0.0,28.015924612937756,0.0
 0.7508848278444233,2.227228184259002,4.565867170214641,-141.96468877335212,0.9212712469705524,-2.999999999999973,0.5427342648934796,0.0,28.600746240382374,0.0
